,date_01,Time (GPS s),Velocity forward (m/s),Velocity lateral (m/s),Speed horizontal (m/s),Acceleration forward (m/s2),Acceleration lateral (m/s2),Acceleration down (m/s2),Acceleration filtered forward (m/s2),Acceleration filtered lateral (m/s2),Acceleration filtered down (m/s2),date,jerkRT,speedOpt,accLongOptFilt,accLatOptFilt,jerkOptFilt,speedOptKPH
1572,1900-01-01 12:20:28,1368414937,26.76784926,0.098527493,96.36491012,-0.149506334,-0.433752629,-9.368265397,-0.095365938,-0.481558182,-9.718049807,15:19.0,-0.183493331,95.92357047474673,-0.030218402220316423,-0.6948379988541018,0.0011417441450222705,345.32485370908825
1573,1900-01-01 12:20:29,1368414937,26.75681668,0.097973079,96.32518579,-0.258837462,-0.348519923,-9.618852581,-0.101053667,-0.660278234,-9.969649879,15:19.1,-0.272390598,95.90747917773044,-0.02989237779174081,-0.6965692402323787,0.00178775550722914,345.2669250398296
1574,1900-01-01 12:20:30,1368414937,26.74918428,0.090679252,96.29761673,-0.033246017,-0.709126664,-9.829199504,-0.050028256,-0.709423378,-9.906494437,15:19.2,-0.260294357,95.89145115369969,-0.029513865913033992,-0.6982050138934132,0.002440848641946393,345.20922415331887
1575,1900-01-01 12:20:31,1368414937,26.73762661,0.079845258,96.255885,-0.071839239,-1.118862803,-9.159404011,-0.195673086,-0.585044445,-9.579315306,15:19.3,-0.206500265,95.87551087172294,-0.029082419629520233,-0.699747705767257,0.003099374373840314,345.1518391382026
1576,1900-01-01 12:20:32,1368414937,26.71944111,0.077925101,96.19039707,-0.21411999,-1.004232922,-8.922615187,-0.114888747,-0.652939019,-9.61038287,15:19.4,-0.202805858,95.85968296804606,-0.028597743080293798,-0.7011996657644605,0.003761601649603122,345.0948586849658
1577,1900-01-01 12:20:33,1368414938,26.69809618,0.069988158,96.11347649,0.293677089,-0.545588259,-10.30406532,-0.226338691,-0.726092364,-9.460922645,15:19.5,-0.094834325,95.84399218115306,-0.02805969680947597,-0.7025632056468338,0.0044257234667203086,345.038371852151
1578,1900-01-01 12:20:34,1368414938,26.68111694,0.077041654,96.05242139,-0.392628689,-0.586627984,-9.886709641,-0.176581178,-0.623499989,-9.98380155,15:19.6,-0.007751061,95.82846328417186,-0.0274683026674435,-0.7038405958019166,0.005089864349859046,344.9824678230187
1579,1900-01-01 12:20:35,1368414938,26.66164335,0.085436332,95.98240885,-0.024483505,-0.562272212,-10.70298601,-0.177306602,-0.645725931,-10.23542298,15:19.7,-0.132794833,95.81312101493317,-0.026823748489507842,-0.7050340610138787,0.0057520890534335355,344.92723565375945
1580,1900-01-01 12:20:36,1368414938,26.64604051,0.079267868,95.92617029,-0.025044134,-0.46983086,-10.19213377,-0.163229065,-0.764904547,-10.2000202,15:19.8,-0.164564916,95.79799000404327,-0.026126392540163513,-0.7061457761120863,0.006410412147132051,344.8727640145558
1581,1900-01-01 12:20:37,1368414938,26.6286868,0.075575632,95.86365858,-0.414905389,-0.423929433,-9.030789694,-0.15508383,-0.703665109,-9.645791774,15:19.9,-0.059045381,95.78309470134069,-0.025376767506626235,-0.7071778623333961,0.00706280832205072,344.81914092482646
1582,1900-01-01 12:20:38,1368414938,26.59759852,0.078838911,95.75177531,-0.131869571,-0.33487558,-9.366569603,-0.318938441,-0.591380626,-9.0701225,15:20.0,-1.02e-05,95.76845930109808,-0.024575583800176295,-0.708132384915074,0.007707223459300054,344.76645348395306
1583,1900-01-01 12:20:39,1368414938,26.56747984,0.090464397,95.64348188,-0.204357524,-0.649928895,-9.391569514,-0.248546344,-0.609060626,-9.264137125,15:20.1,-0.039395819,95.75410766635092,-0.023723731897452933,-0.709011352303909,0.0083415864639151,344.7147875988633
1584,1900-01-01 12:20:40,1368414938,26.55116566,0.101553382,95.58489552,-0.194067733,-0.485474683,-9.489101792,-0.164386817,-0.56752259,-9.655959906,15:20.2,0.196226307,95.74006325280672,-0.02282228343751509,-0.7098167172176705,0.00896382165871348,344.6642277101042
1585,1900-01-01 12:20:41,1368414938,26.53270609,0.110337664,95.51856784,-0.077444168,-0.469022567,-10.19283312,-0.176159047,-0.615052149,-10.03301523,15:20.3,0.447323244,95.72634903286581,-0.021872490986064502,-0.7105503794895288,0.009571861344026647,344.6148565183169
1586,1900-01-01 12:20:42,1368414938,26.51673471,0.100261474,95.46092733,0.080007477,-0.866657243,-10.86216033,-0.181549666,-0.880146657,-10.48388852,15:20.4,0.316271005,95.71298742028482,-0.020875786626819125,-0.7112141904267564,0.01016365789285871,344.5667547130254
1587,1900-01-01 12:20:43,1368414939,26.50830494,0.076390664,95.43029403,-0.148542334,-0.816993112,-10.62045801,-0.096246298,-0.924688533,-10.70554026,15:20.5,0.129380213,95.70000019593624,-0.01983377970097143,-0.7118099583560392,0.010737194551043532,344.5200007053705
1588,1900-01-01 12:20:44,1368414939,26.50051752,0.070207575,95.40219787,-0.013352399,-0.933162364,-10.32535104,-0.023915244,-0.713857935,-10.17588217,15:20.6,0.054833872,95.68740843502266,-0.01874825407965148,-0.7123394548186336,0.011290494356111238,344.47467036608157
1589,1900-01-01 12:20:45,1368414939,26.4948586,0.070532098,95.38182893,-0.200968918,-0.629444745,-9.426629236,-0.072746913,-0.644640224,-9.407542472,15:20.7,-0.000891197,95.67523243601737,-0.017621165198000565,-0.7128044206636127,0.01182162726819786,344.4308367696625
1590,1900-01-01 12:20:46,1368414939,26.48187523,0.082981104,95.33521887,-0.122397951,-0.628191685,-9.263515607,-0.138418739,-0.613621217,-9.200403621,15:20.8,-0.039473973,95.66349165152336,-0.016454636784615867,-0.7132065715196736,0.01232871613445578,344.3885699454841
1591,1900-01-01 12:20:47,1368414939,26.46618971,0.096916979,95.27892178,-0.044612892,-0.672981184,-9.677007868,-0.164456103,-0.684600323,-9.548578359,15:20.9,0.033530375,95.65220462119453,-0.015250957060213722,-0.7135476027139666,0.012809942150318896,344.3479366363003
1592,1900-01-01 12:20:48,1368414939,26.45410096,0.103922809,95.2354983,-0.134709107,-0.797056256,-10.36631111,-0.114231058,-0.770313328,-10.13518822,15:21.0,0.174441995,95.64138890687414,-0.014012574240761733,-0.7138291940781274,0.013263550216006795,344.3090000647469
1593,1900-01-01 12:20:49,1368414939,26.44934623,0.099646179,95.21832216,0.033309481,-0.954121973,-10.48663024,-0.045404457,-0.805251163,-10.49712867,15:21.1,0.17148092,95.63106103015564,-0.01274209135180816,-0.7140530149116378,0.013687854226364277,344.2718197085603
1594,1900-01-01 12:20:50,1368414939,26.43998851,0.085397392,95.1844551,0.060611306,-0.99788143,-10.33187327,-0.017727325,-0.815114993,-10.13478536,15:21.2,0.074882702,95.62123641259696,-0.011442260506941701,-0.7142207288765108,0.014081242017671134,344.2364510853491
1595,1900-01-01 12:20:51,1368414939,26.44291752,0.078397474,95.19492146,-0.178544302,-0.82467584,-9.282411079,-0.018996332,-0.720706612,-9.319616284,15:21.3,0.059583318,95.61192931878867,-0.010115976878451016,-0.7143339982267267,0.014442179636549724,344.2029455476392
1596,1900-01-01 12:20:52,1368414939,26.43577119,0.079759771,95.16920945,0.429160726,-0.740696195,-8.950741846,-0.11239759,-0.618924993,-8.730363574,15:21.4,0.129386013,95.60315280241107,-0.008766272592880079,-0.7143944868302602,0.014769214822752733,344.1713500886799
1597,1900-01-01 12:20:53,1368414940,26.42756827,0.082579802,95.13971025,-0.130190905,-0.724958232,-9.419946212,-0.091406869,-0.646855523,-9.044530643,15:21.5,0.135163257,95.59491865535375,-0.007396310780177536,-0.7144038618827259,0.015060979806356362,344.1417071592735
1598,1900-01-01 12:20:54,1368414940,26.42383386,0.082467652,95.12626518,-0.135776796,-0.792097463,-10.21370198,-0.008645328,-0.714018889,-9.805935745,15:21.6,0.101533377,95.58723735994568,-0.006009380027051857,-0.7143637946563136,0.015316193488055201,344.11405449580445
1599,1900-01-01 12:20:55,1368414940,26.43036041,0.079625003,95.14972927,0.04795567,-0.812408878,-10.71635568,0.074899559,-0.797101111,-10.53874893,15:21.7,-0.001695813,95.58011804435434,-0.004608889299326836,-0.714275960700072,0.015533662963522129,344.0884249596756
1600,1900-01-01 12:20:56,1368414940,26.42890732,0.072161661,95.14442101,-0.202722472,-0.649974634,-10.49943851,0.023540041,-0.819970683,-10.64730391,15:21.8,-0.121487292,95.57356844120929,-0.0031983630164421867,-0.7141420396731523,0.01571228442444347,344.06484638835343
1601,1900-01-01 12:20:57,1368414940,26.42275323,0.07074742,95.12225259,-0.24106076,-0.62006197,-9.806494915,-0.053400586,-0.777187466,-10.17486156,15:21.9,-0.07959101,95.56759484945724,-0.001781435828638989,-0.7139637148413214,0.01585104371066358,344.0433414580461
1602,1900-01-01 12:20:58,1368414940,26.40864797,0.070887543,95.07147519,-0.145370265,-0.676960045,-9.743940632,-0.152099686,-0.775004455,-9.775296987,15:22.0,-0.046902993,95.56220209941972,-0.00036184674116011275,-0.7137426723860365,0.015949016965310578,344.023927557911
1603,1900-01-01 12:20:59,1368414940,26.39986134,0.069894444,95.0398339,-0.198464936,-0.848181858,-9.621998159,-0.069439802,-0.800088285,-9.940991808,15:22.1,-0.049727869,95.55739352106644,0.001056567753567216,-0.7134806008073662,0.016005371769901553,344.0066166758392
1604,1900-01-01 12:21:00,1368414940,26.41219898,0.067879952,95.08423035,-0.003885467,-0.710411417,-9.599393539,0.056103023,-0.777080452,-9.890696077,15:22.2,0.147594635,95.55317091560819,0.0024698817858906275,-0.7131791905443217,0.01601936886699307,343.9914152961895
1605,1900-01-01 12:21:01,1368414940,26.40318337,0.073531805,95.05182874,0.048036478,-0.777932488,-9.590734856,-0.004566416,-0.715860058,-9.449937477,15:22.3,0.318621591,95.5495345305515,0.0038740894213278323,-0.7128401336361776,0.01599036427037141,343.9783243099854
1606,1900-01-01 12:21:02,1368414940,26.40490038,0.081078682,95.05808949,0.049229512,-0.855427955,-9.841709344,-0.075021998,-0.697786479,-9.521935244,15:22.4,0.22334253,95.54648303829933,0.005265114831947941,-0.7124651231566015,0.015917811258681993,343.96733893787757
1607,1900-01-01 12:21:03,1368414941,26.40417262,0.078316349,95.05543955,0.079519571,-0.916093328,-10.26848072,0.017116361,-0.806685953,-9.975444209,15:22.5,0.106514511,95.5440135183087,0.0066388228334579805,-0.7120558522301558,0.01580126157114879,343.95844866591136
1608,1900-01-01 12:21:04,1368414941,26.40823993,0.069637859,95.0699943,-0.015862538,-0.766622288,-10.09988135,0.079965742,-0.870212029,-10.21351693,15:22.6,0.086742574,95.54212144279346,0.007991029363566908,-0.7116140124311587,0.01564036532443422,343.95163719405645
1609,1900-01-01 12:21:05,1368414941,26.41954425,0.06527476,95.1106496,0.066301848,-0.696029858,-9.894938037,0.130040009,-0.751595058,-10.09037568,15:22.7,0.164020823,95.54080066595436,0.00931751169869124,-0.711141291352758,0.015434869644772229,343.94688239743573
1610,1900-01-01 12:21:06,1368414941,26.42190146,0.072226606,95.11920064,-0.000213546,-0.763490528,-9.926246047,0.028011108,-0.56225303,-9.754662239,15:22.8,0.123245173,95.54004341667786,0.010614018404719296,-0.7106393693381752,0.01518461628805184,343.94415630004033
1611,1900-01-01 12:21:07,1368414941,26.41877531,0.07794842,95.1080051,0.046648889,-0.638810458,-9.755177299,-0.020856948,-0.618046742,-9.715903405,15:22.9,-0.067438362,95.53984029458692,0.011876279089799128,-0.7101099156342383,0.014889538453265764,343.94342506051294
1612,1900-01-01 12:21:08,1368414941,26.4314929,0.076822639,95.15377635,0.177281416,-0.720591047,-9.883694371,0.126972134,-0.742284785,-10.03079804,15:23.0,-0.098474961,95.54018026930655,0.013100013990298745,-0.7095545842883578,0.01454965693886808,343.9446489695036
1613,1900-01-01 12:21:09,1368414941,26.44044582,0.073502571,95.18597275,-0.020642999,-0.394631405,-9.65130868,0.093355142,-0.68231793,-9.77056582,15:23.1,0.078476281,95.5410506828248,0.014280943325836732,-0.7089750100402012,0.01416507595285281,343.9477824581693
1614,1900-01-01 12:21:10,1368414941,26.44521011,0.071486484,95.20310424,0.006658043,-0.557633672,-9.291934239,0.049212248,-0.705946799,-9.670899808,15:23.2,0.034970701,95.5424372548279,0.015414796303851605,-0.7083728045009514,0.013735978962605165,343.95277411738044
1615,1900-01-01 12:21:11,1368414941,26.44696612,0.072380807,95.20943459,0.111488237,-0.61822318,-9.94912873,0.010363909,-0.661914324,-9.745418435,15:23.3,-0.118193193,95.54432409084943,0.016497319748766635,-0.7077495530408301,0.013262624741504072,343.95956672705796
1616,1900-01-01 12:21:12,1368414941,26.45757372,0.071943416,95.24761752,0.204911852,-0.709469811,-10.03403655,0.075266533,-0.61541773,-9.909670568,15:23.4,-0.051284184,95.54669369305864,0.017524286438148177,-0.7071068127286421,0.012745343566022164,343.96809729501115
1617,1900-01-01 12:21:13,1368414942,26.46334262,0.07156205,95.26838176,-0.014812266,-0.696679749,-9.619342625,0.065819354,-0.612105778,-9.823620123,15:23.5,-0.097529007,95.54952697353501,0.018491503117698458,-0.7064461112985845,0.012184533620785462,343.97829710472604
1618,1900-01-01 12:21:14,1368414942,26.46348159,0.071945542,95.26888578,-0.124205541,-0.646055936,-9.633772678,0.036314728,-0.630728344,-9.844760159,15:23.6,-0.333995342,95.55280326989349,0.019394818041817464,-0.7057689467974274,0.011580657856729274,343.99009177161656
1619,1900-01-01 12:21:15,1368414942,26.46756541,0.072441649,95.28359237,0.137841591,-0.744519638,-9.680611793,0.054968477,-0.64913594,-9.855525223,15:23.7,-0.382710579,95.55650036312744,0.020230128079234102,-0.7050767875690496,0.010934241661410006,344.0034013072588
1620,1900-01-01 12:21:16,1368414942,26.46002035,0.071752243,95.25642349,-0.102647607,-0.611034246,-9.83290126,-0.092921327,-0.652832749,-9.704836828,15:23.8,-0.247078704,95.56059449756408,0.020993385690256217,-0.7043710724201359,0.01024587185677929,344.0181401912307
1621,1900-01-01 12:21:17,1368414942,26.44138782,0.072659646,95.18935553,-0.245189317,-0.669050571,-9.941166631,-0.155443573,-0.64012316,-9.84913224,15:23.9,-0.155403262,95.56506040289389,0.02168060606215966,-0.7036532109465399,0.009516197586124039,344.034217450418
1622,1900-01-01 12:21:18,1368414942,26.43191359,0.073241691,95.15525423,-0.034790839,-0.722979255,-10.16360628,-0.08618112,-0.661422367,-10.08197107,15:24.0,0.048321294,95.56987131834369,0.022287874621260872,-0.70292458405785,0.008745933305538836,344.0515367460373
1623,1900-01-01 12:21:19,1368414942,26.42634475,0.068136794,95.13515733,0.051729654,-0.61946332,-9.817313367,-0.058763502,-0.685221129,-10.02416979,15:24.1,0.265278625,95.57499901919617,0.022811355215245577,-0.7021865447424925,0.007935863497789849,344.06999646910623
1624,1900-01-01 12:21:20,1368414942,26.42539021,0.074912738,95.13178702,-0.091501356,-0.72277529,-9.62329446,-0.005356555,-0.598998566,-9.824311135,15:24.2,0.261080988,95.58041384594782,0.023247299136393545,-0.7014404190693815,0.007086848232357128,344.0894898454122
1625,1900-01-01 12:21:21,1368414942,26.4229344,0.085480973,95.12306161,0.261174725,-0.854286355,-9.503627457,0.015724998,-0.593702955,-9.511084478,15:24.3,0.307385948,95.58608473638535,0.023592054799869918,-0.7006875073704603,0.006199828491638967,344.10990505098727
1626,1900-01-01 12:21:22,1368414942,26.42910978,0.08791309,95.14532157,0.11560612,-0.744027048,-9.417634851,0.001188727,-0.631183449,-9.330760929,15:24.4,0.399034241,95.59197926077893,0.023842077671843924,-0.6999290854650081,0.005275830307887143,344.13112533880417
1627,1900-01-01 12:21:23,1368414943,26.4309276,0.092191076,95.15191819,-0.082980749,-0.691715256,-9.861764373,0.018267568,-0.670286587,-9.593097922,15:24.5,0.340758157,95.59806366030257,0.023993940023616357,-0.6991664056764548,0.004315967062722015,344.15302917708925
1628,1900-01-01 12:21:24,1368414943,26.43925668,0.08661599,95.1818348,0.041973655,-0.741203587,-10.32420667,0.144173758,-0.844269423,-10.32364663,15:24.6,0.174547637,95.60430288871993,0.024044340244273207,-0.698400697444418,0.0033214395774058404,344.1754903993918
1629,1900-01-01 12:21:25,1368414943,26.45966035,0.070233973,95.25511285,0.203812315,-0.673859881,-10.23077425,0.190740427,-0.88289293,-10.56033801,15:24.7,0.02042823,95.6106606573073,0.023990111765888885,-0.6976331675571826,0.0022935339086374244,344.1983783663063
1630,1900-01-01 12:21:26,1368414943,26.4710245,0.059574258,95.29592954,0.059583041,-0.724500711,-9.781416288,0.160386173,-0.770647015,-9.963340482,15:24.8,-0.068456514,95.61709948290604,0.023828231770070697,-0.6968650001597401,0.001233617185276013,344.2215581384618
1631,1900-01-01 12:21:27,1368414943,26.47687345,0.054270599,95.31694465,0.154320899,-0.733497023,-9.739326936,0.031075189,-0.711522536,-9.215256061,15:24.9,-0.137488469,95.62358073890178,0.023555829601867327,-0.6960973566475819,0.00014313221654299564,344.2448906600464
1632,1900-01-01 12:21:28,1368414943,26.4788581,0.057855225,95.32411672,-0.05146671,-0.71799357,-9.357720424,0.008809337,-0.619177309,-9.282818287,15:25.0,-0.141391444,95.63006470886803,0.02317019466723427,-0.6953313754667996,-0.0009764082770053221,344.2682329519249
1633,1900-01-01 12:21:29,1368414943,26.48460049,0.06971791,95.34489211,0.085797788,-0.597053296,-10.06968478,0.085175475,-0.617595696,-9.736372438,15:25.1,-0.074668648,95.63651064264009,0.022668783765572777,-0.6945681717958818,-0.0021234271225771826,344.29143831350433
1634,1900-01-01 12:21:30,1368414943,26.49808094,0.082224644,95.39355063,0.124512559,-0.675250398,-10.31439494,0.112250241,-0.666223746,-10.19773827,15:25.2,-0.027875209,95.64287681466367,0.02204922801354002,-0.6938088371370542,-0.0032962874654361755,344.3143565327892
1635,1900-01-01 12:21:31,1368414943,26.50880704,0.085626253,95.43220319,0.387144872,-0.847794153,-10.53523825,0.097484915,-0.718825574,-10.28948882,15:25.3,-0.065208193,95.64912058450494,0.021309339452914355,-0.6930544389374014,-0.004493296795459812,344.3368341042178
1636,1900-01-01 12:21:32,1368414943,26.51444294,0.077951375,95.4524071,-0.027373415,-0.914416226,-9.986808649,0.019307799,-0.762163256,-10.00433848,15:25.4,-0.146450633,95.65519845937871,0.02044711713228788,-0.6923060202650295,-0.005712710370673673,344.35871445376335
1637,1900-01-01 12:21:33,1368414944,26.51002674,0.072106038,95.43644928,-0.068404827,-0.801972936,-9.840904374,-0.007298482,-0.757977872,-9.842842103,15:25.5,-0.137675004,95.6610661585104,0.019460752306592877,-0.6915645992470636,-0.006952734137455583,344.3798381706374
1638,1900-01-01 12:21:34,1368414944,26.5138765,0.068382096,95.45027285,0.039345414,-0.662549132,-9.784494943,0.036075101,-0.761858954,-9.764793339,15:25.6,0.005961401,95.66667867916695,0.018348632738339803,-0.6908311678034613,-0.00821152708014302,344.40004324500103
1639,1900-01-01 12:21:35,1368414944,26.51427083,0.069968774,95.45170736,0.112037452,-0.579863107,-10.07716135,0.014899982,-0.707157876,-9.769120855,15:25.7,0.070331727,95.67199036427101,0.017109346533316253,-0.6901066894829548,-0.009487202920613681,344.41916531137565
1640,1900-01-01 12:21:36,1368414944,26.52011681,0.078914742,95.4728432,0.091541681,-0.541204673,-10.065685,0.05716017,-0.622632739,-10.04544029,15:25.8,0.022051508,95.67695497158395,0.015741685887617787,-0.6893920967084789,-0.010777831320842868,344.4370378977022
1641,1900-01-01 12:21:37,1368414944,26.52715963,0.086603355,95.49828359,0.019599327,-0.807355075,-9.881820921,0.065593945,-0.624409895,-10.16278398,15:25.9,0.037263223,95.68152574445617,0.014244650714110482,-0.6886882880051884,-0.012081438956517759,344.4534926800422
